Indicator Name,Value
Inward Debt Instruments Assets Positions (Gross),238000000
Inward Debt Instruments Assets Positions (Gross),227000000
Inward Debt Instruments Assets Positions (Gross),319000000
Inward Debt Instruments Assets Positions (Gross),252000000
Inward Debt Instruments Assets Positions (Gross),130000000
Inward Debt Instruments Assets Positions (Gross),149000000
Inward Debt Instruments Positions (Net),299000000
Inward Debt Instruments Positions (Net),150000000
Inward Debt Instruments Positions (Net),61000000
Inward Debt Instruments Positions (Net),79000000
Inward Debt Instruments Positions (Net),111000000
Inward Debt Instruments Positions (Net),29000000
Inward Debt Instruments Positions (Net),20000000
Inward Debt Instruments Positions (Net),54000000
Inward Debt Instruments Positions (Net),28000000
Inward Debt Instruments Positions (Net),53000000
"Inward Equity Positions (Net), Derived",270000
"Inward Equity Positions (Net), Derived",380000
"Inward Equity Positions (Net), Derived",380000
"Inward Equity Positions (Net), Derived",120000
"Inward Equity Positions (Net), Derived",220000
"Inward Equity Positions (Net), Derived",286000
"Inward Equity Positions (Net), Derived",340000
Inward Equity Positions (Net),2520000000
Inward Equity Positions (Net),2454000000
Inward Equity Positions (Net),4409000000
Inward Equity Positions (Net),4265000000
Inward Equity Positions (Net),1872000000
Inward Equity Positions (Net),1601000000
Inward Equity Positions (Net),1291000000
Inward Equity Positions (Net),1274000000
Inward Equity Positions (Net),1155000000
Inward Equity Positions (Net),1108000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",2630000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",4591000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",8240000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1760000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",29830000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",27610000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",21048000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",23150000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",57670000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",11250000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",3560000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",11660000
"Outward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",165586592.178771
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",7440000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",4860000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",3009000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",5684000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",1200000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",55865.921787709
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",2630000
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",4591000
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",8240000
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1760000
"Outward Direct Investment Positions, Derived",67620000
"Outward Direct Investment Positions, Derived",60674000
"Outward Direct Investment Positions, Derived",56258000
"Outward Direct Investment Positions, Derived",49030000
"Outward Direct Investment Positions, Derived",76319000
"Outward Direct Investment Positions, Derived",48010000
"Outward Direct Investment Positions, Derived",83974000
"Outward Direct Investment Positions, Derived",19560000
"Outward Direct Investment Positions, Derived",302737430.167598
Outward Direct Investment Positions,16335000000
Outward Direct Investment Positions,5101000000
Outward Direct Investment Positions,5672000000
Outward Direct Investment Positions,5473000000
Outward Direct Investment Positions,5663000000
Outward Direct Investment Positions,5369000000
Outward Direct Investment Positions,17512000000
Outward Direct Investment Positions,17957000000
"Inward Debt Instruments Positions (Net), Derived",315107443.613914
"Inward Debt Instruments Positions (Net), Derived",336538762.49555
"Inward Debt Instruments Positions (Net), Derived",435042648.89983
"Inward Debt Instruments Positions (Net), Derived",466121685.559936
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",340016284.151332
Inward Direct Investment Positions,2644000000
Inward Direct Investment Positions,2418000000
Inward Direct Investment Positions,2580000000
Inward Direct Investment Positions,2450000000
Inward Direct Investment Positions,2601000000
Inward Direct Investment Positions,1341000000
Inward Direct Investment Positions,603000000
Inward Direct Investment Positions,444000000
Inward Direct Investment Positions,139000000
Inward Direct Investment Positions,189000000
"Inward Equity Positions (Net), Derived",11023037533.8559
"Inward Equity Positions (Net), Derived",5503621705.6217
"Inward Equity Positions (Net), Derived",9100019725.51324
"Inward Equity Positions (Net), Derived",13187340387.5326
"Outward Debt Instruments Liabilities Positions (Gross), Derived",10473526.4718
"Outward Direct Investment Positions, Derived",6610748358.26606
"Outward Direct Investment Positions, Derived",6865131908.93384
"Outward Direct Investment Positions, Derived",7590181755.15027
"Outward Direct Investment Positions, Derived",8723059262.60429
"Outward Direct Investment Positions, Derived",10243989823.7477
"Outward Direct Investment Positions, Derived",10819952361.4218
"Outward Direct Investment Positions, Derived",10567295735.8877
"Outward Direct Investment Positions, Derived",9428289366.79186
"Outward Direct Investment Positions, Derived",9883896575.6188
"Outward Direct Investment Positions, Derived",11862743810.9716
"Outward Direct Investment Positions, Derived",17333322727.139
"Outward Direct Investment Positions, Derived",21342292372.1985
"Inward Debt Instruments Liabilities Positions (Gross), Derived",12853876.3066202
"Inward Debt Instruments Liabilities Positions (Gross), Derived",18148365.4205109
"Inward Debt Instruments Liabilities Positions (Gross), Derived",11890672.0160481
"Inward Debt Instruments Liabilities Positions (Gross), Derived",18068748.3600105
"Inward Debt Instruments Liabilities Positions (Gross), Derived",17442394.6918669
"Inward Debt Instruments Liabilities Positions (Gross), Derived",30696946.0587386
"Inward Debt Instruments Liabilities Positions (Gross), Derived",19387205.8616317
"Inward Debt Instruments Liabilities Positions (Gross), Derived",297142303.925933
"Inward Debt Instruments Liabilities Positions (Gross), Derived",314310331.108262
"Inward Debt Instruments Liabilities Positions (Gross), Derived",341094449.899472
"Inward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",14040537.5536006
"Inward Direct Investment Positions, Derived",14389155.0522648
"Inward Direct Investment Positions, Derived",34371500.1866567
"Inward Direct Investment Positions, Derived",24458375.1253761
"Inward Direct Investment Positions, Derived",42896877.4599843
"Inward Direct Investment Positions, Derived",33449733.5880165
"Inward Direct Investment Positions, Derived",38062976.2634668
"Inward Direct Investment Positions, Derived",97664075.0886239
"Inward Direct Investment Positions, Derived",69711650.2203674
"Inward Direct Investment Positions, Derived",39950166.737119
"Inward Direct Investment Positions, Derived",685835351.197365
"Inward Direct Investment Positions, Derived",717702002.563989
"Inward Direct Investment Positions, Derived",694808902.604386
Inward Direct Investment Positions,65000000
Inward Direct Investment Positions,91000000
Inward Direct Investment Positions,63000000
Inward Direct Investment Positions,88000000
Inward Direct Investment Positions,84000000
Inward Direct Investment Positions,113000000
Inward Direct Investment Positions,266000000
Inward Direct Investment Positions,212000000
"Outward Debt Instruments Assets Positions (Gross), Derived",295916811.84669
"Outward Debt Instruments Assets Positions (Gross), Derived",385243453.68247
"Outward Debt Instruments Assets Positions (Gross), Derived",401459378.134403
"Outward Debt Instruments Assets Positions (Gross), Derived",448055628.443978
"Outward Debt Instruments Assets Positions (Gross), Derived",1136270433.29647
"Outward Debt Instruments Assets Positions (Gross), Derived",1104107777.8751
"Outward Debt Instruments Assets Positions (Gross), Derived",467520866.902997
"Outward Debt Instruments Assets Positions (Gross), Derived",570721869.027653
"Outward Debt Instruments Assets Positions (Gross), Derived",690349584.331408
"Outward Debt Instruments Assets Positions (Gross), Derived",439191889.967061
"Outward Debt Instruments Assets Positions (Gross), Derived",691540559.656956
"Outward Debt Instruments Assets Positions (Gross), Derived",751827512.040024
Outward Debt Instruments Assets Positions (Gross),452000000
Outward Debt Instruments Assets Positions (Gross),397000000
Outward Debt Instruments Assets Positions (Gross),274000000
Outward Debt Instruments Assets Positions (Gross),282000000
Outward Debt Instruments Assets Positions (Gross),317000000
Outward Debt Instruments Assets Positions (Gross),543000000
Outward Debt Instruments Assets Positions (Gross),441000000
Outward Debt Instruments Assets Positions (Gross),602000000
Outward Debt Instruments Assets Positions (Gross),310000000
Outward Debt Instruments Assets Positions (Gross),349000000
Outward Debt Instruments Assets Positions (Gross),330000000
"Outward Debt Instruments Positions (Net), Derived",98464721.2543554
"Outward Debt Instruments Positions (Net), Derived",146818836.328729
"Outward Debt Instruments Positions (Net), Derived",157537612.838516
"Outward Debt Instruments Positions (Net), Derived",176940435.581212
"Outward Debt Instruments Positions (Net), Derived",859438876.043028
"Outward Debt Instruments Positions (Net), Derived",718130507.138478
"Outward Debt Instruments Positions (Net), Derived",2309941.99162101
"Outward Debt Instruments Positions (Net), Derived",-156436639.49452
"Outward Debt Instruments Positions (Net), Derived",-465798929.124982
"Outward Debt Instruments Positions (Net), Derived",-412928247.128995
"Outward Debt Instruments Positions (Net), Derived",-259022324.388842
"Outward Debt Instruments Positions (Net), Derived",-30696077.0561556
Outward Debt Instruments Positions (Net),-314000000
Outward Debt Instruments Positions (Net),14000000
Outward Debt Instruments Positions (Net),-37000000
Outward Debt Instruments Positions (Net),-235000000
Outward Debt Instruments Positions (Net),-307000000
Outward Debt Instruments Positions (Net),-222000000
Outward Debt Instruments Positions (Net),166000000
Outward Debt Instruments Positions (Net),43000000
Outward Debt Instruments Positions (Net),-176000000
Outward Debt Instruments Positions (Net),-109000000
